feature,target,pearson_raw,pearson_log_target,spearman,residual_corr_log_target,lag1_spearman,lag7_spearman,diff1_corr_log_target,diff7_corr_log_target,lagged_diff1_corr_log_target,days,analysis_grain,direct_abs_spearman,predictor_safe_abs_lag1,short_run_abs_diff1,predictor_safe_abs_lagged_diff1
Interest_9_M,direct_purchase_amt,0.7000741195248811,0.7887128161868361,0.737840613325346,0.5216386120075719,0.7316868147219593,0.7107157438286857,0.017034169198428116,0.008593009677431065,-0.02197931626330254,427,date,0.737840613325346,0.7316868147219593,0.017034169198428116,0.02197931626330254
Interest_9_M,purchase_bal_amt,0.5460242860870167,0.6157538128775918,0.5691349015788048,0.30307701965082673,0.5627069969781194,0.5454909640081644,-0.004185055241406621,0.008204788898696141,-0.0018581566868505108,427,date,0.5691349015788048,0.5627069969781194,0.004185055241406621,0.0018581566868505108
Interest_9_M,purchase_bank_amt,0.6879777413090385,0.8161712057387277,0.7689343329840823,0.522882605139072,0.7633892865695417,0.7406612749889316,0.036047338109776575,0.002289759995965888,-0.03683612368988255,427,date,0.7689343329840823,0.7633892865695417,0.036047338109776575,0.03683612368988255
Interest_9_M,share_amt,0.9454470902999095,0.9098107849209239,0.9142125326794976,0.646548318402568,0.9156977481046553,0.9213383618681323,0.07442108439407831,0.18724041078776746,0.06095505465564309,427,date,0.9142125326794976,0.9156977481046553,0.07442108439407831,0.06095505465564309
Interest_9_M,total_redeem_amt,0.7837261027655983,0.8133159191904964,0.7422652639974574,0.3830401254098162,0.7428896959519088,0.7455484815493817,0.05376137034945078,0.005828494727802876,-0.060655055168035044,427,date,0.7422652639974574,0.7428896959519088,0.05376137034945078,0.060655055168035044
Interest_9_M,consume_amt,0.7284414944979329,0.8276795990496348,0.6900363059835692,0.3133099893034109,0.6906934336010899,0.6972213569881834,0.014458097807668597,0.00033545054139781964,-0.03556858393662201,427,date,0.6900363059835692,0.6906934336010899,0.014458097807668597,0.03556858393662201
Interest_9_M,transfer_amt,0.7495203758935329,0.796986449678809,0.7447721006327291,0.380124315035443,0.7451479267926782,0.7467547217448369,0.0538746285305417,0.002357512647565242,-0.06102754770312519,427,date,0.7447721006327291,0.7451479267926782,0.0538746285305417,0.06102754770312519
Interest_9_M,tftobal_amt,0.628472548769793,0.638298746086532,0.6097791174227261,0.2674713404382887,0.6122096226403254,0.6153614355471739,0.07846997219263466,0.02803569071672395,-0.02763348734778535,427,date,0.6097791174227261,0.6122096226403254,0.07846997219263466,0.02763348734778535
Interest_9_M,tftocard_amt,0.7348008181540786,0.5760763271538272,0.7481242081036421,0.0449023005888362,0.7476502293305024,0.7478248989103224,0.018955977421992204,-0.026062270709633132,-0.04948422396008573,427,date,0.7481242081036421,0.7476502293305024,0.018955977421992204,0.04948422396008573
Interest_9_M,tBalance,0.9209924800777383,0.9045703401225664,0.8374642370105062,0.5987798760676333,0.8407205432914703,0.8597910638698847,0.0035652448347529334,0.03821724866617388,0.017591065130944224,427,date,0.8374642370105062,0.8407205432914703,0.0035652448347529334,0.017591065130944224
Interest_9_M,yBalance,0.9189016429700999,0.9029438964420105,0.834219998038266,0.5909054056239564,0.8375874486202982,0.8566300572423694,0.008774726336901443,0.036532915543717445,0.0033003994192508795,427,date,0.834219998038266,0.8375874486202982,0.008774726336901443,0.0033003994192508795
Interest_1_Y,total_purchase_amt,0.6966385080973949,0.7883904795418925,0.7535780809263405,0.508187197458851,0.7512233277576404,0.7318933346352324,0.01396621757643286,0.013780118709913858,-0.027983164894551257,427,date,0.7535780809263405,0.7512233277576404,0.01396621757643286,0.027983164894551257
Interest_1_Y,direct_purchase_amt,0.6932610917388822,0.78588033277518,0.7509320565870441,0.5057336337601739,0.7485909848350422,0.7291010455542258,0.013880325943872424,0.013542270510842362,-0.028041464897398036,427,date,0.7509320565870441,0.7485909848350422,0.013880325943872424,0.028041464897398036
Interest_1_Y,purchase_bal_amt,0.5429261090468277,0.614789585297616,0.5518692783846585,0.2918449293933084,0.5518740080151279,0.5307238856337593,-0.006788522243058284,0.014490920451951422,-0.011388339789412588,427,date,0.5518692783846585,0.5518740080151279,0.006788522243058284,0.011388339789412588
Interest_1_Y,purchase_bank_amt,0.6803807419692064,0.8134202171237183,0.791818938633313,0.5031000869642992,0.788261794595598,0.7711411970868433,0.034831258893840165,0.00524164075275275,-0.040297039629536825,427,date,0.791818938633313,0.788261794595598,0.034831258893840165,0.040297039629536825
Interest_1_Y,share_amt,0.9414103252606013,0.9088685932958461,0.8405268785054202,0.6144173862543856,0.8437640244955573,0.8604750561894268,0.0716128813465507,0.1810665360074694,0.04705658233191118,427,date,0.8405268785054202,0.8437640244955573,0.0716128813465507,0.04705658233191118
Interest_1_Y,total_redeem_amt,0.7867941420543928,0.8156079534682243,0.767239889405735,0.3595443825616247,0.771534982933234,0.7729414448946301,0.05497271095829615,0.004308147194586523,-0.07544348443615426,427,date,0.767239889405735,0.771534982933234,0.05497271095829615,0.07544348443615426
Interest_1_Y,consume_amt,0.7428658112741504,0.8334720159544002,0.7613688677845554,0.28974922232788014,0.7678994213240389,0.75870561418265,0.027017560714675513,0.0033188931575143564,-0.04451345983947436,427,date,0.7613688677845554,0.7678994213240389,0.027017560714675513,0.04451345983947436
Interest_1_Y,transfer_amt,0.7498197744583233,0.7982678799875571,0.7583703331448676,0.35745201773277313,0.7614009501976616,0.7626225242368706,0.05371482820313073,0.000928544193832138,-0.07499833299405774,427,date,0.7583703331448676,0.7614009501976616,0.05371482820313073,0.07499833299405774
Interest_1_Y,tftobal_amt,0.6268598986892803,0.6380907702489402,0.6063744340509705,0.2537818600646346,0.6110188459802646,0.609897031297907,0.0748993700941546,0.025501307326431324,-0.036338533725141314,427,date,0.6063744340509705,0.6110188459802646,0.0748993700941546,0.036338533725141314
Interest_1_Y,tftocard_amt,0.7353752562204671,0.5764788145926648,0.7623780408425758,0.0187459221967126,0.7643686960716862,0.7641325938996657,0.019613548747440212,-0.02961804846584749,-0.057029455498298874,427,date,0.7623780408425758,0.7643686960716862,0.019613548747440212,0.057029455498298874
Interest_1_Y,tBalance,0.9249050632626274,0.9067890262217831,0.7972079846060116,0.5634056906598874,0.7999902109004685,0.8136883463768495,-0.018343597262599178,0.022055201872023523,0.0031505211405525716,427,date,0.7972079846060116,0.7999902109004685,0.018343597262599178,0.0031505211405525716
Interest_1_Y,yBalance,0.922977307413599,0.9052271058235283,0.7953404612001976,0.5553308132513979,0.7977905695365044,0.8124388339594395,-0.012285336667890391,0.019712745147627223,-0.018650419864189957,427,date,0.7953404612001976,0.7977905695365044,0.012285336667890391,0.018650419864189957
